"Paper_ID","TARA-KB:Article_ID","TARA-KB:Study_ID","TARA-KB:OCSI_Set_ID","Artcle-URI","Article-Title","Acupoints-Extracted","Acupoints-Normalized","Acupoints-Mapped","Acupoints-Unmappable","Acupoints_TARA_IDs","Comment for internal use (CORE)","Comment from TEAM-Core","Comment",""
"869","A-112625-869","S-112625-869","O-112625-869","https://doi.org/10.1016/j.apmr.2007.06.014","Acupuncture for Chronic Shoulder Pain in Persons With Spinal Cord Injury: A Small-Scale Clinical Trial","LI 15, SJ 14, LI 16, SI 9, SI 10, GB 21, LI 10, LI 4, LI 5","LI 15, SJ 14, LI 16, SI 9, SI 10, GB 21, LI 10, LI 4, LI 5","LI 15, TE 14, LI 16, SI 9, SI 10, GB 21, LI 10, LI 4, LI 5","","TARA:7829474, TARA:5894876, TARA:1252750, TARA:2187225, TARA:0683404, TARA:5389461, TARA:0742938, TARA:0859695, TARA:5677319","","","",""
"497","A-112625-497","S-112625-497","O-112625-497","https://doi.org/10.1002/14651858.CD004046.pub3","Acupuncture for depression (Review)","GB 20, Anmien, M-HN 1, M-HN 3, DU 20, HT 7, PC 5, LI 4, LR 3, SP 6, GB 40, GB 8, ST 36, PC 6, GV 26, DU 24, DU 16","","","","","","Is Anmien a misspelled term for Anmian extra point?","",""
"491","A-112625-491","S-112625-491","O-112625-491","https://doi.org/10.1097/AOG.0b013e3181cc0816","Acupuncture for Depression During Pregnancy A Randomized Controlled Trial","Not specified","Not specified","","","","","","",""
"470","A-112625-470","S-112625-470","O-112625-470","https://doi.org/10.1111/j.1755-5949.2010.00159.x","Acupuncture for Depression: A Critique of the Evidence Base","Du 20, Yintang, Du 24, GB 20, P6, St 23, Sp6, Liv3, LI4, Sp10, H7, P7, St36, K3, Ren 4, U.B. 15, U.B. 17, U.B. 18, H7, P6, St40, Sp5, Sp6, Lu1","Du 20, Yintang, Du 24, GB 20, P6, St 23, Sp6, Liv3, LI4, Sp10, H7, P7, St36, K3, Ren 4, U.B. 15, U.B. 17, U.B. 18, H7, P6, St40, Sp5, Sp6, Lu1","GV 20, Yintang, GV 24, GB 20, PC 6, ST 23, SP 6, LR 3, LI 4, SP 10, HT 7, PC 7, ST 36, KI 3, CV 4, BL 15, BL 17, BL 18, HT 7, PC 6, ST 40, SP 5, SP 6, LU 1","","TARA:3386254, TARA:3135569, TARA:7679931, TARA:2324295, TARA:4311153, TARA:2922507, TARA:4385250, TARA:6499349, TARA:0859695, TARA:8433932, TARA:2442762, TARA:9020892, TARA:6463344, TARA:4362146, TARA:9921528, TARA:5797983, TARA:1124682, TARA:9655874, TARA:2442762, TARA:4311153, TARA:9531666, TARA:7831710, TARA:4385250, TARA:0913913","","","",""
"471","A-112625-471","S-112625-471","O-112625-471","https://doi.org/10.4088/jcp.v67n1101","Acupuncture for Depression: A Randomized Controlled Trial","Not specified","Not specified","","","","","","",""
"1601","A-112625-1601","S-112625-1601","O-112625-1601","https://doi.org/10.1177/0163278710386109","Acupuncture for Depression?: A Systematic Review of Systematic Reviews","Not specified","Not specified","","","","","","",""
"1461","A-112625-1461","S-112625-1461","O-112625-1461","https://doi.org/10.1142/S0192415X06003941","Acupuncture for Diagnostic Fiberoptic Bronchoscopy: A Prospective, Randomized, Placebo-Controlled Study","LU 7, PC 6, LI 4, HT 7, Auricular Shen Men","LU 7, PC 6, LI 4, HT 7, Auricular Shen Men","LU 7, PC 6, LI 4, HT 7","Auricular Shen Men","TARA:3515622, TARA:4311153, TARA:0859695, TARA:2442762","","","",""
"428","A-112625-428","S-112625-428","O-112625-428","https://doi.org/10.1002/14651858.cd007854.pub3","Acupuncture for dysmenorrhoea","Not specified","Not specified","","","","","","",""
"791","A-112625-791","S-112625-791","O-112625-791","https://doi.org/10.1136/aim.2009.000497","Acupuncture for dyspepsia in pregnancy: a prospective, randomised, controlled study","LI 4, PC 6, CV 12, ST 21, LR 13, ST 36, SP 4, ST 44","LI 4, PC 6, CV 12, ST 21, LR 13, ST 36, SP 4, ST 44","LI 4, PC 6, CV 12, ST 21, LR 13, ST 36, SP 4, ST 44","","TARA:0859695, TARA:4311153, TARA:0434959, TARA:1654197, TARA:0794971, TARA:6463344, TARA:7407065, TARA:8440155","","","",""
"1064","A-112625-1064","S-112625-1064","O-112625-1064","https://doi.org/10.1002/14651858.CD006076.pub2","Acupuncture for dysphagia in acute stroke","RN 23, ST 9, GB 20, DU 16","RN 23, ST 9, GB 20, DU 16","CV 23, ST 9, GB 20, GV 16","","TARA:5804897, TARA:6890771, TARA:2324295, TARA:3361967","","","",""
"842","A-112625-842","S-112625-842","O-112625-842","https://doi.org/10.1186/1472-684X-4-5","Acupuncture for dyspnea in advanced cancer: a randomized, placebo-controlled pilot trial [ISRCTN89462491]","ST 36, Ren 17, Auricular lung point, Auricular kidney point","ST 36, Ren 17, Auricular lung point, Auricular kidney point","ST 36, CV 17","Auricular lung point, Auricular kidney point","TARA:6463344, TARA:3472408","","","",""
"1381","A-112625-1381","S-112625-1381","O-112625-1381","https://doi.org/10.1002/14651858.CD005062.pub3","Acupuncture for Epilepsy (Review)","Not specified","Not specified","","","","","","",""
"348","A-112625-348","S-112625-348","O-112625-348","https://doi.org/10.1111/j.1468-2982.2000.00097.x","Acupuncture for episodic tension-type headache: a multicentre randomized controlled trial","GB 20, LI 4","GB 20, LI 4","GB 20, LI 4","","TARA:2324295, TARA:0859695","","","",""
"281","A-112625-281","S-112625-281","O-112625-281","https://doi.org/10.1155/2016/2171923","Acupuncture for Erectile Dysfunction: A Systematic Review","ST 30, ST 36, KI 6, CV 4, CV 6, KI 27, SI 4, SP 6, BL 23, GB 39, ST 41, ST 25, CV 3, LR 3, LR 2, KI 3, KI 1, PC 6, HT 7, GV 20, BL 15, BL 24, GV 4","","","","","","","",""
"1721","A-112625-1721","S-112625-1721","O-112625-1721","https://pubmed.ncbi.nlm.nih.gov/20232615.0/","Acupuncture for essential hypertension","Not specified","Not specified","","","","","","",""
"1720","A-112625-1720","S-112625-1720","O-112625-1720","https://doi.org/10.1155/2014/279478","Acupuncture for Essential Hypertension: A Meta-Analysis of Randomized Sham-Controlled Clinical Trials","Not specified","Not specified","","","","","","",""
"1376","A-112625-1376","S-112625-1376","O-112625-1376","https://doi.org/10.1093/rheumatology/kel406","Acupuncture for fibromyalgia-a systematic review of randomized clinical trials","Not specified","Not specified","","","","","","",""
"301","A-112625-301","S-112625-301","O-112625-301","https://doi.org/10.1155/2015/920353","Acupuncture for Frequent Migraine: A Randomized, Patient/Assessor Blinded, Controlled Trial with One-Year Follow-Up","GB 20, EX-HN 5, GB 8, LI 4, DU 20, LR 2, LR 3, KI 3, GB 39, SP 6, DU 23, ST 36, ST 40, CV 12, SP 9, SP 10, Ashi point","GB 20, EX-HN 5, GB 8, LI 4, DU 20, LR 2, LR 3, KI 3, GB 39, SP 6, DU 23, ST 36, ST 40, CV 12, SP 9, SP 10, Ashi point","GB 20, Taiyang, GB 8, LI 4, GV 20, LR 2, LR 3, KI 3, GB 39, SP 6, GV 23, ST 36, ST 40, CV 12, SP 9, SP 10","Ashi point","TARA:2324295, TARA:9534465, TARA:5363236, TARA:0859695, TARA:3386254, TARA:6862058, TARA:6499349, TARA:4362146, TARA:3770332, TARA:4385250, TARA:7690229, TARA:6463344, TARA:9531666, TARA:0434959, TARA:3553465, TARA:8433932","","","",""
"1470","A-112625-1470","S-112625-1470","O-112625-1470","https://doi.org/10.1155/2020/9790470","Acupuncture for frozen shoulder","Zhongping","Zhongping","","Zhongping","","","","",""
"811","A-112625-811","S-112625-811","O-112625-811","https://doi.org/10.1016/j.rbmo.2010.02.024","Acupuncture for frozen-thawed embryo transfer cycles: a double-blind randomized controlled trial","ST 36, SP 6, SP 10, LI 4","ST 36, SP 6, SP 10, LI 4","ST 36, SP 6, SP 10, LI 4","","TARA:6463344, TARA:4385250, TARA:8433932, TARA:0859695","","","",""
"241","A-112625-241","S-112625-241","O-112625-241","https://doi.org/10.1002/14651858.CD008487.pub2","Acupuncture for functional dyspepsia","Not specified","Not specified","","","","","","",""
"229","A-112625-229","S-112625-229","O-112625-229","https://doi.org/10.1155/2016/3862916","Acupuncture for Functional Dyspepsia: What Strength Does It Have? A Systematic Review and Meta-Analysis of Randomized Controlled Trials","ST 36, PC 6, CV 12, ST 25, LR 3","","","","","","","",""
"1718","A-112625-1718","S-112625-1718","O-112625-1718","https://doi.org/10.1503/cmaj.091113","Acupuncture for functional recovery after stroke: a systematic review of sham-controlled randomized clinical trials","Not specified","Not specified","","","","","","",""
"1255","A-112625-1255","S-112625-1255","O-112625-1255","https://doi.org/10.1016/s0016-5107(04)02030-9","Acupuncture for GI endoscopy: a systematic review","LI 4, ST 36, SP 6, SP 9, Shenmen, CV 6, CV 12, CV 22, Stomach, Spasmolysis, Tai-jang, PC 6, ST 9, CV 23, CV 24, ST 37, SP 5, CV 17","","","","","","review paper","",""
"215","A-112625-215","S-112625-215","O-112625-215","https://doi.org/10.1002/14651858.CD006030.pub4","Acupuncture for glaucoma","Not specified","Not specified","","","","","","",""
"46","A-112625-46","S-112625-46","O-112625-46","https://doi.org/10.1093/rheumatology/ket013","Acupuncture for gouty arthritis: a concise report of a systematic and meta-analysis approach","SP 6, ST 36","SP 6, ST 36","SP 6, ST 36","","TARA:4385250, TARA:6463344","","","",""
"1197","A-112625-1197","S-112625-1197","O-112625-1197","https://doi.org/10.1097/01.gme.0000227854.27603.7d","Acupuncture for hot flashes: a randomized, sham-controlled clinical study","SP 4, SP 6, He 7, LI 11, Liv 2, Ki 6, LU 7, PC 6, GB 34, Liv 3, Ren 4, GB 20","SP 4, SP 6, He 7, LI 11, Liv 2, Ki 6, LU 7, PC 6, GB 34, Liv 3, Ren 4, GB 20","SP 4, SP 6, HT 7, LI 11, LR 2, KI 6, LU 7, PC 6, GB 34, LR 3, CV 4, GB 20","","TARA:7407065, TARA:4385250, TARA:2442762, TARA:8923096, TARA:6862058, TARA:2108622, TARA:3515622, TARA:4311153, TARA:8758950, TARA:6499349, TARA:9921528, TARA:2324295","","","",""
"1717","A-112625-1717","S-112625-1717","O-112625-1717","https://journals.sagepub.com/doi/10.1136/aim.2011.004085","Acupuncture for hot flushes in perimenopausal and postmenopausal women: a randomised, shamcontrolled trial","HT 7, HT 8, LI 4, ST 36, PC 6, SP 6, CV 4","HT 7, HT 8, LI 4, ST 36, PC 6, SP 6, CV 4","HT 7, HT 8, LI 4, ST 36, PC 6, SP 6, CV 4","","TARA:2442762, TARA:6707910, TARA:0859695, TARA:6463344, TARA:4311153, TARA:4385250, TARA:9921528","","","",""
"174","A-112625-174","S-112625-174","O-112625-174","https://doi.org/10.1002/14651858.CD007968.pub2","Acupuncture for hypoxic ischemic encephalopathy in neonates","Not specified","Not specified","","","","","","",""
"315","A-112625-315","S-112625-315","O-112625-315","https://doi.org/10.1002/14651858.CD001218","Acupuncture for idiopathic headache","Not specified","Not specified","","","","","","",""
"404","A-112625-404","S-112625-404","O-112625-404","https://doi.org/10.1002/14651858.CD002962.pub3","Acupuncture for induction of labour","Not specified","Not specified","","","","","","",""
"736","A-112625-736","S-112625-736","O-112625-736","https://doi.org/10.3109/02813432.2013.862915","Acupuncture for infantile colic: A blinding-validated, randomized controlled multicentre trial in general practice","ST 36","ST 36","ST 36","","TARA:6463344","","","",""
"911","A-112625-911","S-112625-911","O-112625-911","https://doi.org/10.1002/14651858.CD005472.pub3.","Acupuncture for insomnia (Review)","Not specified","Not specified","","","","","","",""
"790","A-112625-790","S-112625-790","O-112625-790","https://doi.org/10.1136/aim.23.2.47","Acupuncture for insomnia in pregnancy -a prospective, quasi-randomised, controlled study","HT 7, PC 6, GB 21, Anmian, Yintang, GV 20, CV 17","HT 7, PC 6, GB 21, Anmian, Yintang, GV 20, CV 17","HT 7, PC 6, GB 21, Anmian, Yintang, GV 20, CV 17","","TARA:2442762, TARA:4311153, TARA:5389461, TARA:3480360, TARA:3135569, TARA:3386254, TARA:3472408","","","",""
"1251","A-112625-1251","S-112625-1251","O-112625-1251","https://doi.org/10.1136/aim.26.1.8","Acupuncture for irritable bowel syndrome an exploratory randomised controlled trial","Not specified","Not specified","","","","","","",""
"230","A-112625-230","S-112625-230","O-112625-230","https://doi.org/10.1136/acupmed-2015-010854","Acupuncture for irritable bowel syndrome: 2-year follow-up of a randomised controlled trial","Not specified","Not specified","","","","","","",""
"258","A-112625-258","S-112625-258","O-112625-258","https://doi.org/10.3748/wjg.v11.i26.4040","Acupuncture for irritable bowel syndrome: A blinded placebo-controlled trial","Not specified","Not specified","","","","","","",""
"1716","A-112625-1716","S-112625-1716","O-112625-1716","https://doi.org/10.1186/1471-230X-12-150","Acupuncture for irritable bowel syndrome: primary care based pragmatic randomised controlled trial","LI 4, LR 3, ST 36, SP 6","LI 4, LR 3, ST 36, SP 6","LI 4, LR 3, ST 36, SP 6","","TARA:0859695, TARA:6499349, TARA:6463344, TARA:4385250","","","",""
"411","A-112625-411","S-112625-411","O-112625-411","https://doi.org/10.1016/j.ajog.2004.05.027","Acupuncture for labor pain management: A systematic review","Not specified","Not specified","","","","","","",""
"923","A-112625-923","S-112625-923","O-112625-923","https://doi.org/10.1002/14651858.CD003527","Acupuncture for lateral elbow pain","LI 10, LI 11, LI 12, LU 5, SJ 5","LI 10, LI 11, LI 12, LU 5, SJ 5","LI 10, LI 11, LI 12, LU 5, TE 5","","TARA:0742938, TARA:8923096, TARA:9554328, TARA:1357729, TARA:8393005","","","",""
"919","A-112625-919","S-112625-919","O-112625-919","https://doi.org/10.1155/2015/861849","Acupuncture for Lateral Epicondylitis: A Systematic Review","Ashi, LI 10, LI 11, LU 5, LI 4, SJ 5, SI 3, GB 34, LR 3, LI 12","","","","","","","",""
"786","A-112625-786","S-112625-786","O-112625-786","https://doi.org/10.1136/aim.22.2.60","Acupuncture for low back pain in pregnancy -a prospective, quasi-randomised, controlled study","K 13, S 13, BL 62, BL 40, TE 5, GB 30, GB 41, Huatojiaji points","K 13, S 13, BL 62, BL 40, TE 5, GB 30, GB 41, Huatojiaji points","KI 13, ST 13, BL 62, BL 40, TE 5, GB 30, GB 41","Huatojiaji points","TARA:5358142, TARA:1904200, TARA:1628341, TARA:5290080, TARA:8393005, TARA:9378285, TARA:3668538","","","",""
"140","A-112625-140","S-112625-140","O-112625-140","https://doi.org/10.1155/2015/328196","Acupuncture for Low Back Pain: An Overview of Systematic Reviews","Not specified","Not specified","","","","","","",""
"93","A-112625-93","S-112625-93","O-112625-93","https://doi.org/10.1002/14651858.CD001351","Acupuncture for low-back pain","Not specified","Not specified","","","","","","",""
"181","A-112625-181","S-112625-181","O-112625-181","https://doi.org/10.1038/ajh.2008.311","Acupuncture for Lowering Blood Pressure: Systematic Review and Meta-analysis","LR 3, LI 11, GB 20, ST 36, ST 40","","","","","","","",""
"668","A-112625-668","S-112625-668","O-112625-668","https://doi.org/10.1136/acupmed-2016-011332","Acupuncture for lumbar disc herniation: a systematic review and meta-analysis","Not specified","Not specified","","","","","","",""
"133","A-112625-133","S-112625-133","O-112625-133","https://doi.org/10.1016/j.ctim.2013.08.007","Acupuncture for lumbar spinal stenosis: A systematic review and meta-analysis","EX-B2, BL54, GB30, BL40, BL57, GB34, GB40, GV2, BL32, SI3, BL62","","","","","","","",""
"882","A-112625-882","S-112625-882","O-112625-882","https://doi.org/10.1136/acupmed-2014-010633","Acupuncture for melasma in women: a systematic review of randomised controlled trials","SP 6, ST 36, SP 10","","","","","","","",""
"1714","A-112625-1714","S-112625-1714","O-112625-1714","https://doi.org/10.1111/head.12525","Acupuncture for Migraine Prevention","Not specified","Not specified","","","","","","",""
"1713","A-112625-1713","S-112625-1713","O-112625-1713","https://doi.org/10.1002/14651858.CD001218.pub2","Acupuncture for migraine prophylaxis","Not specified","Not specified","","","","","","",""
"1868","A-112625-1868","S-112625-1868","O-112625-1868","https://doi.org/10.1503/cmaj.110551","Acupuncture for migraine prophylaxis: a randomized controlled trial","TE 5, GB 34, GB 40, GB 20, TE 19, TE 8, GB 33, GB 42, ST 8, LI 6, ST 36, ST 42","TE 5, GB 34, GB 40, GB 20, TE 19, TE 8, GB 33, GB 42, ST 8, LI 6, ST 36, ST 42","TE 5, GB 34, GB 40, GB 20, TE 19, TE 8, GB 33, GB 42, ST 8, LI 6, ST 36, ST 42","","TARA:8393005, TARA:8758950, TARA:9254368, TARA:2324295, TARA:8876235, TARA:1698911, TARA:3201959, TARA:0337120, TARA:9946635, TARA:9876402, TARA:6463344, TARA:7178938","","","",""
"307","A-112625-307","S-112625-307","O-112625-307","uri not found","Acupuncture for Migraine: A Systematic Review","GB 12, GB 20, GB 21, BL 10, BL 60, SI 3, BL 22, ST 36, GV 23, LI 4, TE 5, GB 34, GB 8, GV 20, LR 3, PC 6, Ex HN 2, GB 2, TE 5, GB 8, GB 20, LI 4, LR 3, SP 6, GB 14, Ex HN 5, BL 10, GB 20, GV 20, LR 3, TE 3, TE 5, GB 14, GB 15, GB 10, GB 8, GB 21, GB 41, LI 4, LR 3, TE 5, CV 20, Ex HN 5, LI 20, GV 20, LR 3, LR 3, GB 20, GB 21, BL 10, BL 11, TE 15, S 14, S 15, Ex HN 5, CV 20, GB 20, SP 6, BL 2, ST 36, ST 40, GB 41, KI 3, GB 14, LI 4, TE 5, PC 6, Ex HN 5, Ex HN 3, Ah shi","","","","","","","",""
"317","A-112625-317","S-112625-317","O-112625-317","https://search.informit.org/doi/10.3316/informit.423677482082972","Acupuncture for Migraine: A Systematic Review of Chinese Literature","GB 8, GB 20, LI 4, LR 3, EX HN 5, Ashi points","","","","","","","",""
"845","A-112625-845","S-112625-845","O-112625-845","https://doi.org/10.2500/ajra.2009.23.3380","Acupuncture for nasal congestion: A prospective, randomized, double-blind, placebo-controlled clinical pilot study","Rg 20, Ex 1","DU 20, yintang, LI 4, LI 20, HT 3, LR 7","GV 20, Yintang, LI 4, LI 20, HT 3, LR 7","","TARA:3386254, TARA:3135569, TARA:0859695, TARA:6681003, TARA:2385378, TARA:3966458","","fixed and added more points form figures","",""
"519","A-112625-519","S-112625-519","O-112625-519","https://doi.org/10.1002/14651858.CD004870.pub4","Acupuncture for neck disorders","Not specified","Not specified","","","","","","",""
"1341","A-112625-1341","S-112625-1341","O-112625-1341","https://doi.org/10.1097/01.brs.0000252100.61002.d4","Acupuncture for Neck Disorders","Not specified","Not specified","","","","Acupuncture for Neck Disorders","1341","https://doi.org/10.1097/01.brs.0000252100.61002.d4","Acupuncture for Neck Disorders"
"656","A-112625-656","S-112625-656","O-112625-656","https://doi.org/10.1002/14651858.cd012057.pub2","Acupuncture for neuropathic pain in adults","GB 30, GB 34, SP 6, ST 36, BL 18, BL 20, BL 23, BL 58, Yishu, SP 3, Zutonggu, CV 6, CV 4, ST 40, BL 60, KI 3, LR 3, LI 15, LI 11, LI 10, LI 4, ST 31, ST 32, ST 34, ST 43, ST 44, BL 17, SP 10, EX-LE 10, EX-UE 9","GB 30, GB 34, SP 6, ST 36, BL 18, BL 20, BL 23, BL 58, Yishu, SP 3, Zutonggu, CV 6, CV 4, ST 40, BL 60, KI 3, LR 3, LI 15, LI 11, LI 10, LI 4, ST 31, ST 32, ST 34, ST 43, ST 44, BL 17, SP 10, EX-LE 10, EX-UE 9","GB 30, GB 34, SP 6, ST 36, BL 18, BL 20, BL 23, BL 58, Weiwanxiashu, SP 3, BL 66, CV 6, CV 4, ST 40, BL 60, KI 3, LR 3, LI 15, LI 11, LI 10, LI 4, ST 31, ST 32, ST 34, ST 43, ST 44, BL 17, SP 10, Bafeng, Baxie","","TARA:9378285, TARA:8758950, TARA:4385250, TARA:6463344, TARA:9655874, TARA:3283628, TARA:0992296, TARA:5362994, TARA:4242691, TARA:3003448, TARA:7734076, TARA:8833337, TARA:9921528, TARA:9531666, TARA:5047947, TARA:4362146, TARA:6499349, TARA:7829474, TARA:8923096, TARA:0742938, TARA:0859695, TARA:9294655, TARA:8826565, TARA:8773594, TARA:7661549, TARA:8440155, TARA:1124682, TARA:8433932, TARA:6659923, TARA:2491709","","","",""
"1012","A-112625-1012","S-112625-1012","O-112625-1012","https://doi.org/10.1002/nau.20108","Acupuncture for Nocturnal Enuresis in Children: A Systematic Review and Exploration of Rationale","ST 36","","","","","","","",""
"712","A-112625-712","S-112625-712","O-112625-712","https://doi.org/10.1038/ijo.2008.269","Acupuncture for obesity: a systematic review and meta-analysis","Not specified","Not specified","","","","","","",""
"79","A-112625-79","S-112625-79","O-112625-79","https://doi.org/10.1002/1529-0131(200104)44:4<819::AID-ANR138>3.0.CO;2-P","Acupuncture for Osteoarthritis of the Knee A Systematic Review","Not specified","Not specified","","","","","","",""
"1003","A-112625-1003","S-112625-1003","O-112625-1003","https://doi.org/10.1097/01.AOG.0000163258.57895.ec","Acupuncture for Overactive Bladder A Randomized Controlled Trial","SP 6, BL 39, BL 28, CV 4, GB 31, ST 36, BL 12, CV 12","SP 6, BL 39, BL 28, CV 4, GB 31, ST 36, BL 12, CV 12","SP 6, BL 39, BL 28, CV 4, GB 31, ST 36, BL 12, CV 12","","TARA:4385250, TARA:2186848, TARA:5318530, TARA:9921528, TARA:5264783, TARA:6463344, TARA:5468609, TARA:0434959","","","",""
"274","A-112625-274","S-112625-274","O-112625-274","https://doi.org/10.1152/ajpendo.00039.2013","Acupuncture for ovulation induction in polycystic ovary syndrome: a randomized controlled trial","CV 3, CV 6, ST 29, SP 6, SP 9, LI 4, GV 20, ST 25, LR 3, PC 6","CV 3, CV 6, ST 29, SP 6, SP 9, LI 4, GV 20, ST 25, LR 3, PC 6","CV 3, CV 6, ST 29, SP 6, SP 9, LI 4, GV 20, ST 25, LR 3, PC 6","","TARA:0022762, TARA:8833337, TARA:5873796, TARA:4385250, TARA:3553465, TARA:0859695, TARA:3386254, TARA:5717468, TARA:6499349, TARA:4311153","","","",""
